ts,matu,Spot,Fwd,PutOrCall,StrikePrice,ContractMultiplier,ExerciseStyle,bid,ask,sigma,Spread,price,delta,vega,gamma,theta,adjust,calib_ok,Timestamp_txt
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4675,10,European,47.5,49.5,12.56999605,1.493970761,48.48236706,-0.505275946,3.705104518,0.003357807,-2.311039735,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4700,10,European,32.4,34,12.42288042,1.493970761,33.24911917,0.405017199,3.604566371,0.003329463,-2.238206694,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4700,10,European,60.5,63.5,12.42288042,1.493970761,61.92430073,-0.590195181,3.604566371,0.003329463,-2.238206694,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4725,10,European,23.6,24.8,12.35657367,1.493970761,24.11964484,0.323976856,3.345518478,0.003102361,-2.063335454,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4725,10,European,76,79.8,12.35657367,1.493970761,77.75090505,-0.671235524,3.345518478,0.003102361,-2.063335454,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4750,10,European,15.9,18.1,12.35151781,1.493970761,17.11877774,0.25119589,2.966822955,0.002733154,-1.816294108,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4750,10,European,93.6,98.2,12.35151781,1.493970761,95.70611661,-0.74401649,2.966822955,0.002733154,-1.816294108,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4775,10,European,10.9,12.8,12.38856274,1.493970761,11.90185262,0.189174803,2.521418304,0.002288401,-1.529872759,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4775,10,European,113.1,118.3,12.38856274,1.493970761,115.4452701,-0.806037577,2.521418304,0.002288401,-1.529872759,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4800,10,European,7.8,8.5,12.46704962,1.493970761,8.141558165,0.138920471,2.063396567,0.001827268,-1.237117347,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4800,10,European,134.1,139.7,12.46704962,1.493970761,136.6410543,-0.856291909,2.063396567,0.001827268,-1.237117347,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4825,10,European,5.2,5.9,12.58633217,1.493970761,5.509112602,0.099990817,1.635824369,0.001395696,-0.963098358,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4825,10,European,156.4,162.1,12.58633217,1.493970761,158.9646874,-0.895221563,1.635824369,0.001395696,-0.963098358,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4850,10,European,3.3,4.2,12.75735052,1.493970761,3.724498662,0.07115327,1.267647066,0.001022289,-0.724729362,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4850,10,European,179.5,195.3,12.75735052,1.493970761,182.1361521,-0.924059109,1.267647066,0.001022289,-0.724729362,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4875,10,European,1.9,3.1,12.99081907,1.493970761,2.546489777,0.05061006,0.97104093,0.000724994,-0.532953133,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4875,10,European,194.8,219.3,12.99081907,1.493970761,205.9142219,-0.94460232,0.97104093,0.000724994,-0.532953133,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4900,10,European,1.1,2.3,13.28577583,1.493970761,1.776215198,0.036312646,0.742667476,0.000506622,-0.389528695,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4900,10,European,227.5,243.5,13.28577583,1.493970761,230.100026,-0.958899734,0.742667476,0.000506622,-0.389528695,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4925,10,European,0.9,1.6,13.62848289,1.493970761,1.26635193,0.026387829,0.570298269,0.000354568,-0.286863884,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4925,10,European,252,267.8,13.62848289,1.493970761,254.5462414,-0.96882455,0.570298269,0.000354568,-0.286863884,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4950,10,European,0.6,1.4,14.00547869,1.493970761,0.922046086,0.01944637,0.44096106,0.000249292,-0.213003155,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4950,10,European,276.7,292.4,14.00547869,1.493970761,279.1580142,-0.97576601,0.44096106,0.000249292,-0.213003155,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,4975,10,European,0.5,1,14.41623673,1.493970761,0.687850913,0.014589255,0.344901071,0.000175636,-0.159000866,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,4975,10,European,301.4,317,14.41623673,1.493970761,303.8798977,-0.980623124,0.344901071,0.000175636,-0.159000866,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,5000,10,European,0.2,0.8,14.86024022,1.493970761,0.526988774,0.011175576,0.273884164,0.000124433,-0.119692643,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,5000,10,European,326.3,341.7,14.86024022,1.493970761,328.6751142,-0.984036804,0.273884164,0.000124433,-0.119692643,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,5025,10,European,0.2,0.8,15.3369819,1.493970761,0.41526687,0.008758962,0.221405663,8.88569E-05,-0.091044212,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,5025,10,European,351.1,366.5,15.3369819,1.493970761,353.5194709,-0.986453417,0.221405663,8.88569E-05,-0.091044212,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,5050,10,European,0.2,0.6,15.84596379,1.493970761,0.336812445,0.007032899,0.182537461,6.40333E-05,-0.070036539,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,5050,10,European,376,391.3,15.84596379,1.493970761,378.3970952,-0.988179481,0.182537461,6.40333E-05,-0.070036539,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Call,5075,10,European,0.1,0.5,16.38669698,1.493970761,0.281192921,0.005788387,0.153642968,5.39187E-05,-0.063067182,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:05,20240216,4685.5,4670.356985,Put,5075,10,European,400.9,416.1,16.38669698,1.493970761,403.2975543,-0.989423993,0.153642968,5.39187E-05,-0.063067182,0,TRUE,"01/31/2024, 08:05:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3650,10,European,0.1,0.4,42.98558403,1.2816405,0.210840953,-0.001775893,0.053050679,9.7518E-06,-0.078355307,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3675,10,European,0.1,0.4,42.54132583,1.2816405,0.248619806,-0.002088584,0.061471811,1.03125E-05,-0.081156784,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3700,10,European,0.2,0.4,42.05319627,1.2816405,0.289870165,-0.002432735,0.070580442,1.13785E-05,-0.087503291,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3725,10,European,0.2,0.5,41.52210088,1.2816405,0.334408852,-0.002808431,0.080357471,1.21291E-05,-0.090933844,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3750,10,European,0.3,0.5,40.91613233,1.2816405,0.379012595,-0.003194913,0.090255541,1.20775E-05,-0.087923314,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3775,10,European,0.3,0.6,40.20417203,1.2816405,0.41913724,-0.003562306,0.099530784,1.17475E-05,-0.082570785,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3800,10,European,0.3,0.6,39.42376136,1.2816405,0.456445227,-0.003923334,0.108530216,0.000011964,-0.080859797,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3825,10,European,0.4,0.6,38.61152829,1.2816405,0.493808367,-0.004299273,0.117790309,1.27734E-05,-0.082809233,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3850,10,European,0.4,0.7,37.78606993,1.2816405,0.533100724,-0.004705014,0.127667481,1.41717E-05,-0.087988463,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3875,10,European,0.4,0.7,36.96553731,1.2816405,0.576850776,-0.005160896,0.13863175,1.60495E-05,-0.095366095,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3900,10,European,0.5,0.8,36.14986975,1.2816405,0.625699634,-0.005674505,0.15082852,1.82254E-05,-0.103569111,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3925,10,European,0.6,0.8,35.3390077,1.2816405,0.680398872,-0.006254771,0.164425607,2.00124E-05,-0.10867936,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3950,10,European,0.6,0.9,34.49964581,1.2816405,0.735877764,-0.006867982,0.178601186,2.04416E-05,-0.10579947,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,3975,10,European,0.7,0.9,33.59925376,1.2816405,0.785337315,-0.007466129,0.192251799,1.98553E-05,-0.097470945,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4000,10,European,0.7,0.9,32.63901135,1.2816405,0.82706146,-0.008037197,0.205133106,2.07177E-05,-0.09597418,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4025,10,European,0.7,1.1,31.68454693,1.2816405,0.873457539,-0.008678501,0.219434179,2.55427E-05,-0.111506613,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4050,10,European,0.8,1.1,30.799994,1.2816405,0.940444917,-0.009522637,0.238011347,3.16952E-05,-0.130747664,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4075,10,European,0.9,1.2,29.9324322,1.2816405,1.019120325,-0.010510365,0.259419025,3.53274E-05,-0.137636963,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4100,10,European,1,1.2,29.03012875,1.2816405,1.097201915,-0.011551903,0.281638764,3.83432E-05,-0.14051608,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4125,10,European,0.9,1.4,28.11428054,1.2816405,1.180074435,-0.012699435,0.305732426,4.35924E-05,-0.149831718,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4150,10,European,1.1,1.5,27.20561514,1.2816405,1.27503001,-0.014025571,0.333110757,5.21619E-05,-0.167884299,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4175,10,European,1.2,1.6,26.32812368,1.2816405,1.393176534,-0.015641556,0.365855168,6.32649E-05,-0.190696341,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4200,10,European,1.3,1.8,25.46858364,1.2816405,1.534778533,-0.017572574,0.404172216,7.36943E-05,-0.207865829,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Call,4225,10,European,437.3,450.4,24.59015895,1.2816405,443.211231,0.975466449,0.446393301,0.000088951,-0.233890624,0,TRUE,"01/31/2024, 08:10:00"
31/01/2024 08:10,20240216,4681.5,4666.369913,Put,4225,10,European,1.4,1.9,24.59015895,1.2816405,1.688811829,-0.019748698,0.446393301,0.000083754,-0.220225596,0,TRUE,"01/31/2024, 08:10:00"
